Date,Price,Open,High,Low,Volume,ChangeP,Returns,Return_lag1,Return_lag2,Return_lag3,Return_lag5,Return_roll_mean5,Return_roll_std5,Return_roll_mean10,Return_roll_std10,RSI,MACD,MACD_signal,MACD_hist,DayOfWeek,Month,Quarter,Direction,Regime
2023-05-11,78.9,79.0,79.89,78.6,2200000.0,0.33,0.3306205493387654,-2.189054726368165,-2.308626974483586,-4.491122200301734,-0.6045808626903967,-1.5725537366864897,2.1603972949946404,-0.9605884811480184,1.6880193100996128,32.348250474938965,-1.4168798598102939,-0.6497597607755767,-0.7671200990347171,3,5,2,1,0.0
2023-05-12,78.24,79.4,79.97,77.92,3760000.0,-0.84,-0.8365019011406981,0.3306205493387654,-2.189054726368165,-2.308626974483586,0.7954146683822749,-1.8989370505910845,1.807701129066302,-1.0430893780773962,1.6563424853545972,31.037811417082736,-1.6869079985360997,-0.8571894083276814,-0.8297185902084183,4,5,2,0,0.0
2023-05-15,76.8,78.2,78.2,76.4,4930000.0,-1.84,-1.8404907975460096,-0.8365019011406981,0.3306205493387654,-2.189054726368165,-4.491122200301734,-1.3688107700399397,1.112424855391361,-1.108747653234296,1.6754482947256415,28.340240884677513,-1.994116278181238,-1.0845747822983929,-0.9095414958828452,0,5,2,0,0.0
2023-05-16,79.6,77.3,79.9,77.2,6270000.0,3.65,3.64583333333333,-1.8404907975460096,-0.8365019011406981,0.3306205493387654,-2.308626974483586,-0.17791870847655655,2.351714146609764,-0.6452926204709298,2.253586529648065,39.373943216299764,-1.9887197305735356,-1.2654037719534215,-0.7233159586201141,1,5,2,1,0.0
2023-05-17,78.0,80.2,80.25,77.9,2800000.0,-2.01,-2.0100502512562746,3.64583333333333,-1.8404907975460096,-0.8365019011406981,-2.189054726368165,-0.14211781345417843,2.3145122108461336,-0.9508559162732491,2.205490244332444,35.966054875896816,-2.0894635211307673,-1.4302157217888907,-0.6592477993418766,2,5,2,0,0.0
2023-05-18,76.85,78.6,78.6,76.62,5000000.0,-1.47,-1.4743589743589816,-2.0100502512562746,3.64583333333333,-1.8404907975460096,0.3306205493387654,-0.5031137181937277,2.3626077664089014,-1.0378337274401077,2.2074666878912925,33.70781735429105,-2.236320183007436,-1.5914366140326,-0.644883568974836,3,5,2,0,0.0
2023-05-19,77.2,76.8,77.95,76.8,2330000.0,0.46,0.4554326610279877,-1.4743589743589816,-2.0100502512562746,3.64583333333333,-0.8365019011406981,-0.24472680575999065,2.387546142464466,-1.0718319281755364,2.178523165739134,35.044558279255284,-2.297973463019005,-1.732743983829881,-0.5652294791891241,4,5,2,1,0.0
2023-05-22,75.75,77.0,77.45,75.61,4490000.0,-1.88,-1.8782383419689157,0.4554326610279877,-1.4743589743589816,-2.0100502512562746,-1.8404907975460096,-0.25227631464457184,2.3939046856345705,-0.8105435423422545,1.8556130399530786,32.15202784771364,-2.435759098777126,-1.87334700681933,-0.562412091957796,0,5,2,0,0.0
2023-05-23,75.15,75.98,76.25,75.0,3330000.0,-0.79,-0.7920792079207847,-1.8782383419689157,0.4554326610279877,-1.4743589743589816,3.64583333333333,-1.1398588228953948,1.0099793768661154,-0.6588887656859744,1.7800060248199463,31.011393210047416,-2.5638161171200835,-2.011440828879481,-0.5523752882406026,1,5,2,0,0.0
2023-05-24,75.05,75.6,76.29,74.9,3250000.0,-0.13,-0.1330671989354737,-0.7920792079207847,-1.8782383419689157,0.4554326610279877,-2.0100502512562746,-0.7644622124312346,0.952892510087401,-0.45329001294270527,1.7005935244003418,30.815176370139838,-2.6429056201851466,-2.1377337871406143,-0.5051718330445323,2,5,2,0,0.0
2023-05-25,75.65,75.7,76.41,75.11,3690000.0,0.8,0.7994670219853546,-0.1330671989354737,-0.7920792079207847,-1.8782383419689157,-1.4743589743589816,-0.3096970131623674,1.0653498073942382,-0.4064053656780463,1.7308016040906646,33.532613684375505,-2.626888500134285,-2.2355647297393486,-0.3913237703949366,3,5,2,1,0.0
2023-05-26,74.05,75.6,75.71,73.5,2700000.0,-2.12,-2.1150033046926744,0.7994670219853546,-0.1330671989354737,-0.7920792079207847,0.4554326610279877,-0.8237842063065,1.2136885953157397,-0.534255506033244,1.811443102980021,30.133598466189056,-2.7120387508051635,-2.3308595339525118,-0.38117921685265177,4,5,2,0,0.0
2023-05-29,74.68,74.4,76.1,74.1,4020000.0,0.85,0.8507765023632812,-2.1150033046926744,0.7994670219853546,-0.1330671989354737,-1.8782383419689157,-0.2779812374400605,1.2343961746827818,-0.26512877604231494,1.795664720546509,33.01286810094582,-2.697589075395669,-2.4042054422411434,-0.29338363315452565,0,5,2,1,0.0
2023-05-30,75.75,75.0,76.66,75.0,4510000.0,1.43,1.4327798607391444,0.8507765023632812,-2.1150033046926744,0.7994670219853546,-0.7920792079207847,0.16699057629192532,1.3934976588603576,-0.48643412330173347,1.3382083647826097,37.708264917370876,-2.5701702234321573,-2.4373983984793464,-0.13277182495281092,1,5,2,1,0.0
2023-05-31,74.82,75.9,76.3,74.5,3590000.0,-1.23,-1.2277227722772368,1.4327798607391444,0.8507765023632812,-2.1150033046926744,-0.1330671989354737,-0.051940538376427293,1.531574303808841,-0.4082013754038297,1.259810998852495,35.386579582142545,-2.5152389835925675,-2.452966515501991,-0.06227246809057663,2,5,2,0,0.0
2023-06-01,75.3,75.01,75.65,74.55,1400000.0,0.64,0.6415396952686501,-1.2277227722772368,1.4327798607391444,0.8507765023632812,0.7994670219853546,-0.08352600371976822,1.5111180616401716,-0.19661150844106656,1.2383535371658738,37.524633215515045,-2.4052473970106405,-2.443422691803721,0.03817529479308046,3,6,2,1,0.0
2023-06-02,75.5,75.36,75.5,74.9,842760.0,0.27,0.2656042496679985,0.6415396952686501,-1.2277227722772368,1.4327798607391444,-2.1150033046926744,0.39259550715236635,0.9994304163806521,-0.2155943495770655,1.2286647527852197,38.43869825754498,-2.275707009836651,-2.409879555410307,0.134172545573656,4,6,2,1,0.0
2023-06-05,78.45,76.4,78.65,75.6,8460000.0,3.91,3.907284768211925,0.2656042496679985,0.6415396952686501,-1.2277227722772368,0.8507765023632812,1.003897160322095,1.8887897481153053,0.36295796144101855,1.649008896992744,50.04782151487185,-1.912953635158047,-2.310494371359855,0.3975407362018082,0,6,2,1,1.0
2023-06-06,78.2,78.9,80.4,78.11,8970000.0,-0.32,-0.3186743148502231,3.907284768211925,0.2656042496679985,0.6415396952686501,1.4327798607391444,0.6536063252042216,1.950759047186921,0.41029845074807475,1.6186816844253697,49.20104533306004,-1.6268881292399584,-2.173773122935876,0.5468849936959175,1,6,2,0,0.0
2023-06-07,78.97,78.47,79.5,77.5,2350000.0,0.98,0.9846547314577956,-0.3186743148502231,3.907284768211925,0.2656042496679985,-1.2277227722772368,1.0960818259512282,1.644165021460175,0.5220706437874016,1.6155797802101142,51.90040217755668,-1.3227981957800239,-2.0035781375047055,0.6807799417246816,2,6,2,1,0.0
2023-06-08,78.4,79.0,80.25,78.4,3830000.0,-0.72,-0.7217930859820099,0.9846547314577956,-0.3186743148502231,3.907284768211925,0.6415396952686501,0.8234152697010961,1.8397988927839939,0.3699446329906652,1.6576324224629366,49.7911593668572,-1.114946559071754,-1.8258518218181155,0.7109052627463615,3,6,2,0,0.0
2023-06-09,79.9,78.78,80.12,78.5,4140000.0,1.91,1.9132653061224487,-0.7217930859820099,0.9846547314577956,-0.3186743148502231,0.2656042496679985,1.1529474809919862,1.8623306929747183,0.7727714940721775,1.4649188403394953,54.97670238728667,-0.8197357718037921,-1.6246286118152509,0.8048928400114588,4,6,2,1,0.0
2023-06-12,77.5,79.85,80.0,77.03,3520000.0,-3.0,-3.0037546933667154,1.9132653061224487,-0.7217930859820099,0.9846547314577956,3.907284768211925,-0.22926041132374203,1.87165756928395,0.38731837449917783,1.8880974865439486,46.67117119067326,-0.7705565422143081,-1.4538141978950623,0.6832576556807541,0,6,2,0,0.0
2023-06-13,77.4,78.24,78.4,77.08,1630000.0,-0.13,-0.1290322580645088,-3.0037546933667154,1.9132653061224487,-0.7217930859820099,-0.3186743148502231,-0.19133199996659916,1.871314126573432,0.23113716261881256,1.8563378408796605,46.35692013621035,-0.731221743621802,-1.30929570704041,0.5780739634186081,1,6,2,0,0.0
2023-06-14,77.5,77.6,78.25,77.2,1490000.0,0.13,0.1291989664082614,-0.1290322580645088,-3.0037546933667154,1.9132653061224487,0.9846547314577956,-0.36242315297650596,1.7734641690756556,0.3668293364873624,1.7861164277419153,46.743099104635874,-0.6840936621761529,-1.1842552980675587,0.5001616358914058,2,6,2,1,0.0
2023-06-15,76.3,77.03,77.5,76.25,2040000.0,-1.55,-1.5483870967741973,0.1291989664082614,-0.1290322580645088,-3.0037546933667154,-0.7217930859820099,-0.5277419551349436,1.8521212724525569,0.14783665728307763,1.880452584725536,42.764549775140104,-0.7351005081982009,-1.094424340093687,0.3593238318954861,3,6,2,0,0.0
2023-06-16,75.8,76.5,77.24,75.8,2070000.0,-0.66,-0.6553079947575361,-1.5483870967741973,0.1291989664082614,-0.1290322580645088,1.9132653061224487,-1.0414566153109406,1.2707926380846026,0.05574543284052419,1.896525522009497,41.191340105369505,-0.8065719629653643,-1.0368538646680225,0.23028190170265828,4,6,2,0,0.0
2023-06-19,74.1,76.5,76.7,73.1,3960000.0,-2.24,-2.242744063324542,-0.6553079947575361,-1.5483870967741973,0.1291989664082614,-3.0037546933667154,-0.8892544893025057,0.9920063086803305,-0.5592574503131225,1.454406895148349,36.301537547953544,-0.988988949316095,-1.027280881597637,0.03829193228154204,0,6,2,0,0.0
2023-06-20,75.01,74.0,75.24,73.3,4480000.0,1.23,1.2280701754386112,-2.242744063324542,-0.6553079947575361,-1.5483870967741973,-0.1290322580645088,-0.6178340026018818,1.3668473358329822,-0.4045830012842391,1.561164547337725,40.38138952056915,-1.048045118687,-1.0314337290155096,-0.01661138967149034,1,6,2,1,0.0
2023-06-21,73.99,75.5,75.65,73.75,3490000.0,-1.36,-1.3598186908412346,1.2280701754386112,-2.242744063324542,-0.6553079947575361,0.1291989664082614,-0.915637534051781,1.3249655525680915,-0.6390303435141421,1.5043622080292727,37.48339327225799,-1.1637381845053767,-1.057894620113483,-0.1058435643918938,2,6,2,0,0.0
2023-06-22,105.0,74.38,75.0,73.9,1010000.0,41.91,41.91106906338696,-1.3598186908412346,1.2280701754386112,-2.242744063324542,-1.5483870967741973,7.776253697980451,19.12461564900424,3.624255871422755,13.53643629138874,81.33636624668658,1.2326132674546528,-0.5997930425998558,1.8324063100545085,3,6,2,1,1.0
2023-06-23,74.44,75.0,75.0,73.8,2050000.0,-29.1,-29.104761904761904,41.91106906338696,-1.3598186908412346,1.2280701754386112,-0.6553079947575361,2.086362915979577,25.447237024107043,0.5224531503343197,17.065772378624427,46.62559341964075,0.6582149660848273,-0.3481914408629192,1.0064064069477465,4,6,2,0,0.0
2023-06-26,78.0,76.0,77.85,76.0,8150000.0,4.78,4.782375067168192,-29.104761904761904,41.91106906338696,-1.3598186908412346,-2.242744063324542,3.4913867420781237,25.342179973149072,1.3010661263878103,17.06463429704493,49.33793117385058,0.4846753856260051,-0.18161807556513435,0.6662934611911394,0,6,2,1,1.0
2023-06-27,77.85,77.12,78.85,76.5,10930000.0,-0.19,-0.1923076923076996,4.782375067168192,-29.104761904761904,41.91106906338696,1.2280701754386112,3.207311168528862,25.38182347327303,1.2947385829634912,17.065235216082602,49.224425568081905,0.33122214867819366,-0.07905003071646874,0.41027217939466243,1,6,2,0,0.0
2023-07-03,83.85,83.85,83.85,83.85,1140000.0,7.71,7.707129094412332,-0.1923076923076996,4.782375067168192,-29.104761904761904,-1.3598186908412346,5.020700725579575,25.297705573328304,2.0525315957638983,17.175622401121306,53.802659937017594,0.6858531208851559,0.07393059960385619,0.6119225212812998,0,7,3,1,1.0
2023-07-04,86.5,87.5,87.5,84.5,18360000.0,3.16,3.1604054859868884,7.707129094412332,-0.1923076923076996,4.782375067168192,41.91106906338696,-2.7294319899004393,15.017775016965775,2.523410854040007,17.130419791706217,55.702435647071695,1.1672779210941968,0.29260006390192433,0.8746778571922724,1,7,3,1,1.0
2023-07-05,84.0,85.9,86.25,83.59,6010000.0,-2.89,-2.8901734104046244,3.1604054859868884,7.707129094412332,-0.1923076923076996,-29.104761904761904,2.5134857089710168,4.155151788490622,2.299924312475298,17.19096894330359,53.46854186746089,1.3317300817013376,0.500426067461807,0.8313040142395306,2,7,3,0,0.0
2023-07-06,86.1,84.0,86.95,84.0,11510000.0,2.5,2.4999999999999933,-2.8901734104046244,3.1604054859868884,7.707129094412332,4.782375067168192,2.057010695537377,3.964581355475856,2.7741987188077517,17.116981662372226,55.097546699511085,1.6129193234112051,0.7229247186516866,0.8899946047595185,3,7,3,1,1.0
2023-07-07,86.02,86.2,86.5,85.0,2280000.0,-0.09,-0.0929152148664324,2.4999999999999933,-2.8901734104046244,3.1604054859868884,-0.1923076923076996,2.07688919102563,3.950708598914896,2.6421001797772474,17.135326990576424,55.01852615128497,1.8084616714925943,0.9400321092198682,0.868429562272726,4,7,3,0,0.0
2023-07-10,84.51,85.6,85.9,84.31,4910000.0,-1.76,-1.7554057196000823,-0.0929152148664324,2.4999999999999933,-2.8901734104046244,7.707129094412332,0.18438222822314748,2.622563804047524,2.6025414769013624,17.146045654397355,53.46001994230161,1.8205992755849252,1.1161455424928797,0.7044537330920455,0,7,3,0,0.0
2023-07-11,86.0,85.06,86.5,84.2,8870000.0,1.76,1.7631049579931308,-1.7554057196000823,-0.0929152148664324,2.4999999999999933,3.1604054859868884,-0.09507787737560403,2.2779664669852053,-1.4122549336380206,10.221112924373115,54.82002211771296,1.92822162322895,1.2785607586400938,0.6496608645888562,1,7,3,1,1.0
2023-07-12,87.7,86.5,87.73,85.61,10790000.0,1.98,1.9767441860465151,1.7631049579931308,-1.7554057196000823,-0.0929152148664324,-2.8901734104046244,0.8783056419146238,1.767698726058189,1.6958956754428214,3.131288611476571,56.38600362680946,2.126179626389046,1.4480845321898843,0.6780950941991617,2,7,3,1,1.0
2023-07-13,86.55,87.98,88.25,86.5,10860000.0,-1.31,-1.311288483466369,1.9767441860465151,1.7631049579931308,-1.7554057196000823,2.4999999999999933,0.11604794522135142,1.7145174981935412,1.0865293203793653,3.0559276332778706,54.99728123259663,2.1653070690200025,1.591529039555908,0.5737780294640944,3,7,3,0,1.0
2023-07-14,85.3,86.9,86.9,85.07,2120000.0,-1.44,-1.4442518775274409,-1.311288483466369,1.9767441860465151,1.7631049579931308,-0.0929152148664324,-0.15421938731085028,1.8563356906735,0.9613349018573913,3.138664546884927,53.45615332854752,2.071571509041192,1.687537533452965,0.38403397558822694,4,7,3,0,0.0
2023-07-17,84.8,85.5,85.85,84.7,4240000.0,-0.59,-0.5861664712778429,-1.4442518775274409,-1.311288483466369,1.9767441860465151,-1.7554057196000823,0.07962846235359759,1.668328903015481,0.13200534528837377,2.0728960503071034,52.818581859589344,1.9346382753365106,1.7369576818296744,0.1976805935068362,0,7,3,0,0.0
2023-07-18,84.01,85.24,85.4,83.9,2570000.0,-0.93,-0.9316037735848962,-0.5861664712778429,-1.4442518775274409,-1.311288483466369,1.7631049579931308,-0.4593132839620078,1.4026307255091406,-0.2771955806688047,1.7937448501183395,51.767989496862306,1.742287299923035,1.7380236054483467,0.004263694474688329,1,7,3,0,0.0
2023-07-19,84.35,84.65,85.52,84.02,7910000.0,0.4,0.4047137245565875,-0.9316037735848962,-0.5861664712778429,-1.4442518775274409,1.9767441860465151,-0.7737193762599934,0.7394934970072451,0.0522931328273165,1.5459410770927184,52.208578808668484,1.5988523499560756,1.7101893543498925,-0.11133700439381689,2,7,3,1,0.0
2023-07-20,86.18,84.88,86.25,84.36,7300000.0,2.17,2.1695317131001928,0.4047137245565875,-0.9316037735848962,-0.5861664712778429,-1.311288483466369,-0.07755533694668104,1.4263526133372608,0.019246304137336433,1.4903360431612702,54.61182450621143,1.614236906535183,1.6909988647869505,-0.07676195825176757,3,7,3,1,1.0
2023-07-21,85.0,86.4,86.53,85.03,5460000.0,-1.37,-1.3692271988860605,2.1695317131001928,0.4047137245565875,-0.9316037735848962,-1.4442518775274409,-0.06255040121840497,1.4086658701325885,-0.10838489426462639,1.5542877943185263,52.769169267630865,1.5137634177406483,1.65555177537769,-0.14178835763704178,4,7,3,0,0.0
2023-07-24,85.45,86.0,87.0,84.8,4830000.0,0.53,0.5294117647058857,-1.3692271988860605,2.1695317131001928,0.4047137245565875,-0.5861664712778429,0.16056524597834076,1.3932606173690891,0.12009685416597042,1.4496881968798279,53.414706690771794,1.4536914431268002,1.6151797089275122,-0.16148826580071196,0,7,3,1,0.0
2023-07-25,87.19,85.75,87.89,85.52,13060000.0,2.04,2.036278525453476,0.5294117647058857,-1.3692271988860605,2.1695317131001928,-0.9316037735848962,0.7541417057860152,1.4429572640036294,0.14741421091200496,1.4862023565635236,55.923278521047216,1.5288636403025322,1.5979164952025162,-0.06905285489998403,1,7,3,1,1.0
2023-07-26,86.8,87.5,87.8,86.6,4730000.0,-0.45,-0.4472990021791496,2.036278525453476,0.5294117647058857,-1.3692271988860605,0.4047137245565875,0.5837391604388678,1.5414828401858056,-0.09499010791056153,1.345726326476854,55.205712658186044,1.539225177801427,1.5861782317222985,-0.04695305392087157,2,7,3,0,0.0
2023-07-27,93.33,86.99,93.33,86.99,28510000.0,7.52,7.523041474654379,-0.4472990021791496,2.036278525453476,0.5294117647058857,2.1695317131001928,1.654441112749705,3.514677887834766,0.7884428879015133,2.6884381873669954,63.62232526929798,2.0507138447558333,1.6790853543290056,0.37162849042682766,3,7,3,1,1.0
2023-07-31,95.35,93.0,98.55,93.0,22460000.0,2.16,2.1643630129647446,7.523041474654379,-0.4472990021791496,2.036278525453476,-1.3692271988860605,2.361159155119866,3.083506159772089,1.1493043769507316,2.596050828081209,65.765239887945,2.5892224716317145,1.8611127777895475,0.728109693842167,0,7,3,1,1.0
2023-08-01,97.6,101.0,101.48,97.2,14890000.0,2.36,2.359727320398532,2.1643630129647446,7.523041474654379,-0.4472990021791496,0.5294117647058857,2.727222266258395,2.9157646291577537,1.4438937561183693,2.5438543531774784,68.02467916947444,3.161111310675423,2.121112484366723,1.0399988263087003,1,8,3,1,1.0
2023-08-02,104.99,98.05,105.0,97.9,28370000.0,7.57,7.571721311475412,2.359727320398532,2.1643630129647446,7.523041474654379,2.036278525453476,3.8343108234627827,3.5661700698815677,2.2942262646244003,3.035299418068911,74.07635950675247,4.1626639759013955,2.5294227826736573,1.6332411932277382,2,8,3,1,1.0
2023-08-03,105.0,105.2,107.7,103.11,24520000.0,0.01,0.0095247166396848,7.571721311475412,2.359727320398532,2.1643630129647446,-0.4472990021791496,3.9256755672265498,3.432395094943718,2.2547073638327095,3.0650606139567005,74.08350739147876,4.900716189672153,3.003681464073357,1.8970347255987958,3,8,3,1,1.0
2023-08-04,107.9,104.0,108.8,103.99,28000000.0,2.76,2.761904761904767,0.0095247166396848,7.571721311475412,2.359727320398532,7.523041474654379,2.973448224676627,2.78410581727202,2.3139446687131673,3.0689533654053602,76.13828962215626,5.654452639895169,3.5338356992377196,2.1206169406574493,4,8,3,1,1.0
2023-08-07,104.61,109.0,111.5,104.35,26010000.0,-3.05,-3.0491195551436574,2.761904761904767,0.0095247166396848,7.571721311475412,2.1643630129647446,1.9307517110549466,3.9110613806291816,2.1459554330874075,3.3280086114567626,69.41438366711296,5.918098546595303,4.010688268709236,1.9074102778860667,0,8,3,0,1.0
2023-08-08,97.65,104.0,104.0,97.65,27790000.0,-6.65,-6.653283624892452,-3.0491195551436574,2.761904761904767,0.0095247166396848,2.359727320398532,0.12814952199674998,5.4415157311081765,1.4276858941275736,4.3376267848661145,57.78778710043194,5.5020023362139625,4.308951082210182,1.1930512540037803,1,8,3,0,1.0
2023-08-09,105.19,97.0,105.19,96.0,37780000.0,7.72,7.721454173067068,-6.653283624892452,-3.0491195551436574,2.761904761904767,7.571721311475412,0.15809609431508118,5.492890959241465,1.996203458888933,4.776610456365598,64.68812953551172,5.71478163194125,4.590117192156396,1.124664439784854,2,8,3,1,1.0
2023-08-10,103.3,107.02,107.49,99.11,22030000.0,-1.8,-1.796748740374561,7.721454173067068,-6.653283624892452,-3.0491195551436574,0.0095247166396848,-0.20315859708776798,5.564041347653971,1.8612584850693916,4.871433142034521,61.95425364680743,5.665594109996064,4.80521257572433,0.8603815342717347,3,8,3,0,1.0
2023-08-11,103.25,101.5,106.2,100.55,22570000.0,-0.05,-0.0484027105517881,-1.796748740374561,7.721454173067068,-6.653283624892452,2.761904761904767,-0.765220091579079,5.326514045725415,1.1041140665487752,4.4651252349209285,61.87974689791758,5.5585030986715225,4.955870680313768,0.6026324183577545,4,8,3,0,1.0
2023-08-15,101.4,104.0,104.0,100.9,12070000.0,-1.79,-1.7917675544794134,-0.0484027105517881,-1.796748740374561,7.721454173067068,-3.0491195551436574,-0.5137496914462303,5.220354960164159,0.7085010098043593,4.535452885627425,59.05010445208716,5.263676772435261,5.017431898738066,0.2462448736971945,1,8,3,0,1.0
2023-08-16,98.25,101.0,101.0,97.8,10960000.0,-3.11,-3.1065088757396504,-1.7917675544794134,-0.0484027105517881,-1.796748740374561,-6.653283624892452,0.19560525838433004,4.345141674445059,0.1618773901905411,4.642470297667422,54.48177137331615,4.721420513732369,4.958229621736927,-0.23680910800455823,2,8,3,0,0.0
2023-08-17,99.75,98.6,99.89,96.8,9370000.0,1.53,1.5267175572519085,-3.1065088757396504,-1.7917675544794134,-0.0484027105517881,7.721454173067068,-1.043342064778702,1.8013557673109577,-0.44262298523180926,3.905488572188892,56.21873523504689,4.362428624278735,4.839069422245289,-0.4766407979665539,3,8,3,1,1.0
2023-08-18,99.05,100.01,102.44,98.63,19810000.0,-0.7,-0.7017543859649151,1.5267175572519085,-3.1065088757396504,-1.7917675544794134,-1.796748740374561,-0.8243431938967728,1.7527684101119134,-0.5137508954922693,3.902815061377568,55.16087560067659,3.975612430270573,4.666378023850346,-0.6907655935797727,4,8,3,0,1.0
2023-08-21,96.27,98.0,98.99,96.01,7310000.0,-2.81,-2.806663301362949,-0.7017543859649151,1.5267175572519085,-3.1065088757396504,-0.0484027105517881,-1.3759953120590052,1.8771452711066121,-1.0706077018190407,3.7788052332490585,51.05227860149532,3.405478803281042,4.414198179736485,-1.008719376455443,0,8,3,0,0.0
2023-08-22,99.85,96.0,100.0,96.0,13630000.0,3.72,3.7187078009764183,-2.806663301362949,-0.7017543859649151,1.5267175572519085,-1.7917675544794134,-0.27390024096783866,2.907093178724238,-0.39382496620703333,3.98548764668377,55.6350223573242,3.2055680835225075,4.17247216049369,-0.9669040769711827,1,8,3,1,1.0
2023-08-23,100.5,100.5,100.79,98.55,16050000.0,0.65,0.6509764646970513,3.7187078009764183,-2.806663301362949,-0.7017543859649151,-3.1065088757396504,0.47759682711950174,2.439915419913072,0.33660104275191705,3.325533738638569,56.43259419241334,3.064264037175832,3.950830535830119,-0.8865664986542869,2,8,3,1,1.0
2023-08-24,100.6,100.5,101.95,100.2,12760000.0,0.1,0.0995024875621833,0.6509764646970513,3.7187078009764183,-2.806663301362949,1.5267175572519085,0.19215381318155664,2.3689481567512285,-0.4255941257985715,2.088149554040112,56.561975321442716,2.926612558845221,3.745986940433139,-0.819374381587918,3,8,3,1,1.0
2023-08-25,99.3,100.49,100.49,98.85,6370000.0,-1.29,-1.292246520874749,0.0995024875621833,0.6509764646970513,3.7187078009764183,-0.7017543859649151,0.07405538619958989,2.4383548638614565,-0.37514390384859025,2.0572064712509612,54.304250062056326,2.681710545237536,3.5331316613940187,-0.8514211161564829,4,8,3,0,0.0
2023-08-28,97.15,99.01,99.5,96.75,5010000.0,-2.17,-2.165156092648531,-1.292246520874749,0.0995024875621833,0.6509764646970513,-2.806663301362949,0.2023568279424735,2.259176805765428,-0.5868192420582645,2.127549595421535,50.69984999355252,2.287764972807153,3.284058323676646,-0.9962933508694927,0,8,3,0,0.0
2023-08-29,95.11,96.3,97.3,93.85,6320000.0,-2.1,-2.099845599588272,-2.165156092648531,-1.292246520874749,0.0995024875621833,3.7187078009764183,-0.9613538521704645,1.2825578423175543,-0.6176270465691504,2.1490582599928425,47.47964844656469,1.7903117183638955,2.985309002614096,-1.1949972842502006,1,8,3,0,0.0
2023-08-30,93.7,95.56,96.93,93.01,6720000.0,-1.48,-1.4824939543686222,-2.099845599588272,-2.165156092648531,-1.292246520874749,0.6509764646970513,-1.3880479359835993,0.9139826619231348,-0.45522555443204754,1.995989929994057,45.336284441947086,1.2676880948728666,2.6417848210658503,-1.3740967261929837,2,8,3,0,0.0
2023-08-31,93.9,94.5,96.23,88.1,17490000.0,0.21,0.2134471718249763,-1.4824939543686222,-2.099845599588272,-2.165156092648531,0.0995024875621833,-1.3652589991310407,0.9605780635525688,-0.5865525929747408,1.8915701594208774,45.710652363000605,0.8597329699739475,2.28537445084747,-1.4256414808735225,3,8,3,1,1.0
2023-09-01,94.6,93.5,94.75,92.15,4130000.0,0.75,0.7454739084131934,0.2134471718249763,-1.4824939543686222,-2.099845599588272,-1.292246520874749,-0.9577149132734523,1.3518730099509282,-0.44182976353692993,1.9366039916935487,47.07680204905626,0.5861529379879045,1.9455301482755571,-1.3593772102876527,4,9,3,1,0.0
2023-09-04,95.5,95.2,95.98,95.03,2750000.0,0.95,0.9513742071881668,0.7454739084131934,0.2134471718249763,-1.4824939543686222,-2.165156092648531,-0.3344088533061126,1.3742632013545766,-0.06602601268181832,1.7854414404859287,48.858706944387656,0.4369246743180497,1.6438090534840557,-1.206884379166006,0,9,3,1,0.0
2023-09-05,93.9,95.8,95.95,93.54,3940000.0,-1.68,-1.675392670157062,0.9513742071881668,0.7454739084131934,0.2134471718249763,-2.099845599588272,-0.24951826741987065,1.2449734957481597,-0.6054360597951663,1.2492855400551055,45.89992746708201,0.18739341731954084,1.3525259262511529,-1.165132508931612,1,9,3,0,0.0
2023-09-06,95.3,94.49,95.7,93.2,4240000.0,1.49,1.490947816826402,-1.675392670157062,0.9513742071881668,0.7454739084131934,-1.4824939543686222,0.3451700868191342,1.2186629941178255,-0.5214389245822313,1.3659399280973425,48.8204453346389,0.10143709440252735,1.102308159881428,-1.0008710654789006,2,9,3,1,0.0
2023-09-07,94.95,95.15,96.85,94.11,7840000.0,-0.37,-0.3672612801678849,1.490947816826402,-1.675392670157062,0.9513742071881668,0.2134471718249763,0.229028396420562,1.2612811976337928,-0.568115301355238,1.3502486458990457,48.1210514662095,0.005016190756407468,0.8828497660564238,-0.8778335753000164,3,9,3,0,0.0
2023-09-08,96.4,95.5,96.44,94.6,4330000.0,1.53,1.5271195365982126,-0.3672612801678849,1.490947816826402,-1.675392670157062,0.7454739084131934,0.38535752205756585,1.383785722371456,-0.28617869560794196,1.4711787850510216,51.23770726972982,0.045085098831307846,0.7152968326114006,-0.6702117337800928,4,9,3,1,0.0
2023-09-11,96.0,96.4,96.99,95.09,6300000.0,-0.41,-0.4149377593361055,1.5271195365982126,-0.3672612801678849,1.490947816826402,0.9513742071881668,0.11209512875271135,1.378965887300845,-0.11115686227669937,1.3190484606856328,50.33928320390253,0.044055495769413255,0.5810485652430032,-0.5369930694735899,0,9,3,0,0.0
2023-09-12,93.35,94.99,94.99,92.9,3440000.0,-2.76,-2.7604166666666723,-0.4149377593361055,1.5271195365982126,-0.3672612801678849,-1.675392670157062,-0.1049096705492107,1.7625935182515478,-0.1772139689845394,1.4406425564276912,44.74199579932203,-0.16864924162403838,0.4311090038695949,-0.5997582454936332,1,9,3,0,0.0
2023-09-13,93.8,93.15,94.68,93.15,2630000.0,0.48,0.4820567755757931,-2.7604166666666723,-0.4149377593361055,1.5271195365982126,1.490947816826402,-0.30668787879933246,1.5828092039606467,0.019241104009902144,1.3753381360334214,45.84321749224934,-0.29747888782546283,0.2853914255305834,-0.5828703133560462,2,9,3,1,0.0
